windhager.WFBPK.KAS.Folgeschaltung.Zeitverzoegerung;1/16/2/101;/1/16/2/6/20/0
windhager.WFBPK.KAS.Folgeschaltung.Sollwertrampe;1/16/2/101;/1/16/2/6/17/0
windhager.WFBPK.KAS.Folgeschaltung.Fuehrungskessel;1/16/2/101;/1/16/2/11/9/0
windhager.WFBPK.KAS.Folgeschaltung.Sollwertsprung;1/16/2/101;/1/16/2/6/19/0
windhager.WFBPK.KAS.Warmwasserladung.WWBedarf;1/16/2/102;/1/16/2/20/21/0
windhager.WFBPK.KAS.Warmwasserladung.PVorrang;1/16/2/102;/1/16/2/5/2/0
windhager.WFBPK.KAS.LONSystemdaten.Systemzeit;1/16/2/103;/1/16/2/4/12/0
windhager.WFBPK.KAS.Weiche_Puffertemperaturen.TPE;1/16/2/104;/1/16/2/21/65/0
windhager.WFBPK.KAS.Weiche_Puffertemperaturen.TPA;1/16/2/104;/1/16/2/21/66/0
windhager.WFBPK.KAS.Weiche_Puffertemperaturen.Sollwert;1/16/2/104;/1/16/2/22/65/0
